_id,sku,brand,description,image,manufacturer,part_number,price,title,url
69819c62c0a43de9049e43df,0821237,ROLOC,3M[TM] Roloc[TM] Disc 777F is resin-bonded to withstand high heat and pressure. A grinding aid on the 777F disc reduces grinding temperatures to protect heat-sensitive alloys such as stainless steel and nickel alloys.3M[TM] Ceramic Abrasive Grain is a ceramic mineral designed to enhance toughness and hardness of the grain. For increased performance 3M[TM] Roloc[TM] Disc 777F products feature aluminum oxide mineral blended with 3M[TM] Ceramic Abrasive Grain which is one of the hardest longest-lasting minerals available. Perfect for moderate to heavy stock removal ceramic abrasives are engineered to cut fast and handle intense heat and stress applications. Ceramic aluminum oxide blends surpass aluminum oxide abrasives in cut-rate and durability making them an excellent choice for difficult grinding applications.3M[TM] Roloc[TM] Disc 777F is available for use with the following Roloc attachment systems: TSM TR TP and TS. Please select discs with the attachment design made for your system. Heat-resistant resin coating bonds abrasive to backing for durability under pressure heat and water    Grinding aid reduces grinding temperatures for processes involving heat-sensitive alloys such as stainless steel nickel alloys and titanium    Polyester backing is extremely tough to support medium-pressure applications while maintaining consistent performance in both wet and dry applications    3M[TM] Roloc[TM] attachment system enables efficient and secure attachment and removal of the disc    A blend of ceramic and aluminum oxide mineral self-sharpens and offers improved durability and cut-rate over aluminum oxide,https://img4.fastenal.com/infp360pmm/derivates/3/001/114/149/0821237_Primary_eng.jpg,3M,7000000555,3.37,"3"" Dia x 3-TR Arbor 80 Grit Ceramic Orange Fiber Disc",https://www.fastenal.com/product/details/0821237
69819c63c0a43de9049e43e0,99406145,CUBITRON II,"To save time and increase throughput 3M[TM] Cubitron[TM] II Roloc[TM] Durable Edge Disc 984F combines the convenience of the 3M[TM] Roloc[TM] Quick-Change Attachment System with 3M proprietary Precision-Shaped Grain (PSG) technology delivering outstanding cut rates and disc life. For long life and durability the disc is constructed with a laminated 2-ply polyester backing for wear-resistance in edge work.Because PSG contributes to an exceptionally high cut-rate with less pressure operators can finish tough tasks faster and with less fatigue. A grinding aid incorporated on the disc makes this an outstanding product for all types of metal—it helps keep the disc cooler on stainless steel and heat-sensitive metals such as nickel alloys and titanium thereby reducing metal discoloration/oxidation and the chance of heat-related stress cracks.3M[TM] Cubitron[TM] II products have raised the bar for high-performing abrasives. 3M Precision-Shaped Grain outcuts and outlasts conventional ceramic industrial abrasives and requires less grinding force to achieve superior performance. The result is that operators can grind faster and complete more parts per disc with less muscle-work and fatigue.To create PSG engineers started with 3M[TM] Ceramic Abrasive Grain and used proprietary technology to form the grains into triangular structures and electrostatically orient them on the backing to form sharp peaks that maximize cutting potential. These peaks slice cleanly through metal rather than gouging or plowing as traditional abrasives do and continuously self-sharpen as the points break off. This generates a super-fast cut and lessens heat build-up due to friction reducing heat-related stress cracks and discoloration.PSG also wears evenly and because the abrasive itself stays cooler and sharper Cubitron[TM] II products last significantly longer than their conventional ceramic counterparts ensuring extended high performance in production applications.3M[TM] Cubitron[TM] II Roloc[TM] Durable Edge Disc 984F is available for use with the following Roloc attachment systems: TR TSM and TS. Please select discs with the attachment design made for your system. 3M Precision-Shaped Grain (PSG) maintains super-sharp points that cut exceptionally fast with less pressure     Disc life is significantly longer, completing more parts per disc and requiring fewer disc changes     Grinding aid incorporated on the disc minimizes grinding temperatures for stainless steel and other heat-sensitive alloys     Roloc[TM] quick attachment system provides for easy disc changes between grades or applications     Backing supports medium to high pressure grinding applications and 2-ply construction provides added durability for edge work Deburring, Deburring Edges, Grinding, Parting Line Removal, Prepping Metal Prior to Paint, Right Angle Grinding, Weld Cleaning, Weld Removal & Finishing",https://img0.fastenal.com/infp360pmm/derivates/3/001/113/509/99406144_Primary_eng.jpg,3M,7100001473,2.55,"2"" Dia x 3-TR Arbor 80 Grit Ceramic Orange Fiber Disc",https://www.fastenal.com/product/details/99406145
69819c63c0a43de9049e43e1,0819483,ROLOC,3M[TM] Roloc[TM] Disc 361F features an aluminum oxide abrasive which is a popular choice among industrial professionals because of its fast cut-rate and long life. This mineral makes a tough durable abrasive that self-fractures to expose fresh cutting edges whereas traditional natural abrasives dull more quickly. Due to its fast cut-rate hardness and strength it is widely used in grinding applications in addition to sanding and finishing applications. Aluminum oxide is suitable for a wide variety of materials in both woodworking and metalworking including ferrous alloys.Heat-resistant resin is a sturdy binding agent that adheres the abrasive to the backing and maintains the stability of the bond even in conditions of high heat or pressure. Cloth-backed discs are known for their durability and flexibility. They're a good first choice when working with metal or for heavy wood stock removal.3M[TM] Roloc[TM] Disc 361F is available for use with the following Roloc attachment systems: TSM TR TP and TS. Please select discs with the attachment design made for for the correct system. Disc can be used in wet or dry applications    Heat-resistant resin coating bonds abrasive to backing for durability under pressure heat and water    Tough YF-weight polyester backing supports medium-pressure applications and provides consistent performance    Durable aluminum oxide abrasive grains cut fast and perform well on many surfaces    3M[TM] Roloc[TM] attachment enables efficient and secure installation and removal of the disc,https://img1.fastenal.com/infp360pmm/derivates/3/001/114/122/0819408_Primary_eng.jpg,3M,7000028184,2.46,"2"" Dia x 3-TR Arbor 50 Grit Aluminum Oxide Green Fiber Disc",https://www.fastenal.com/product/details/0819483
69819c64c0a43de9049e43e2,99330075,,Proprietary grain mix that provides excellent cut for mild and stainless steel applications. Available in both S and R quick change feature. Industry leading performance when compared to other premium quick-loks. Excellent performance when compared to other premium ceramic quick-loks at an excellent cost position. Industry leading performance for difficult weld removal and deburring quick-lok applications. Designed for mild and stainless steel.,https://img4.fastenal.com/infp360pmm/derivates/3/001/360/574/99330051.jpg,ARC ABRASIVES,71-31662,84.00,"3"" Dia x 3-TR Arbor 36 Grit Coarse Ceramic Yellow Sanding Disc",https://www.fastenal.com/product/details/99330075
69819c64c0a43de9049e43e3,99406137,CUBITRON II,"To save time and increase throughput 3M[TM] Cubitron[TM] II Roloc[TM] Durable Edge Disc 984F combines the convenience of the 3M[TM] Roloc[TM] Quick-Change Attachment System with 3M proprietary Precision-Shaped Grain (PSG) technology delivering outstanding cut rates and disc life. For long life and durability the disc is constructed with a laminated 2-ply polyester backing for wear-resistance in edge work.Because PSG contributes to an exceptionally high cut-rate with less pressure operators can finish tough tasks faster and with less fatigue. A grinding aid incorporated on the disc makes this an outstanding product for all types of metal—it helps keep the disc cooler on stainless steel and heat-sensitive metals such as nickel alloys and titanium thereby reducing metal discoloration/oxidation and the chance of heat-related stress cracks.3M[TM] Cubitron[TM] II products have raised the bar for high-performing abrasives. 3M Precision-Shaped Grain outcuts and outlasts conventional ceramic industrial abrasives and requires less grinding force to achieve superior performance. The result is that operators can grind faster and complete more parts per disc with less muscle-work and fatigue.To create PSG engineers started with 3M[TM] Ceramic Abrasive Grain and used proprietary technology to form the grains into triangular structures and electrostatically orient them on the backing to form sharp peaks that maximize cutting potential. These peaks slice cleanly through metal rather than gouging or plowing as traditional abrasives do and continuously self-sharpen as the points break off. This generates a super-fast cut and lessens heat build-up due to friction reducing heat-related stress cracks and discoloration.PSG also wears evenly and because the abrasive itself stays cooler and sharper Cubitron[TM] II products last significantly longer than their conventional ceramic counterparts ensuring extended high performance in production applications.3M[TM] Cubitron[TM] II Roloc[TM] Durable Edge Disc 984F is available for use with the following Roloc attachment systems: TR TSM and TS. Please select discs with the attachment design made for your system. ​Backing supports medium to high pressure grinding applications and 2-ply construction provides added durability for edge work    ​Roloc[TM] quick attachment system provides for easy disc changes between grades or applications    ​Grinding aid incorporated on the disc minimizes grinding temperatures for stainless steel and other heat-sensitive alloys    ​Disc life is significantly longer completing more parts per disc and requiring fewer disc changes    3M Precision-Shaped Grain (PSG) maintains super-sharp points that cut exceptionally fast with less pressure 3M[TM] Cubitron[TM] II Roloc[TM] Durable Edge Disc 984F offers a superior solution for tackling medium to high pressure grinding applications when a smaller-sized disc is needed. It excels in stainless steel, cobalt chrome, and nickel alloy applications.",https://img2.fastenal.com/infp360pmm/derivates/3/001/114/863/99569408_Primary_eng_x.jpg,3M,7100001475,3.14,"2"" Dia x 3-TR Arbor 60 Grit Ceramic Orange Fiber Disc",https://www.fastenal.com/product/details/99406137
69819c65c0a43de9049e43e4,99330070,,Proprietary grain mix that provides excellent cut for mild and stainless steel applications. Available in both S and R quick change feature. Industry leading performance when compared to other premium quick-loks. Excellent performance when compared to other premium ceramic quick-loks at an excellent cost position. Industry leading performance for difficult weld removal and deburring quick-lok applications. Designed for mild and stainless steel.,https://img4.fastenal.com/infp360pmm/derivates/3/001/360/574/99330051.jpg,ARC ABRASIVES,71-31653,89.88,"2"" Dia x 3-TR Arbor 60 Grit Coarse Ceramic Yellow Sanding Disc",https://www.fastenal.com/product/details/99330070
69819c66c0a43de9049e43e5,0826358,CUBITRON II,"Boost productivity in your shop with the fast-cutting long-lasting 3M Cubitron II Fibre Disc 982C. This ceramic grinding disc uses 36+ grit 3M Precision-Shaped Grain to generate up to twice the cut-rate of other fibre discs. This ceramic grain lasts exceptionally long continuously fracturing into super-sharp points and edges that slice cleanly through metal. By grinding faster than other discs this 3M fibre disc allows you to complete more parts and boost productivity. The built-in tinnerman nut (TN) quick change attachment allows for easy screw-on disc changes. A stiff fiber backing and strong resin bond mean this resin fibre disc is durable enough for heavyweight applications like high-pressure weld grinding and beveling. With durability comes longer abrasive life reducing the amount of time spent changing out abrasives and further boosting productivity. All of these metal grinding productivity gains come with less grinding pressure exerted by the operator. In robotic or pressure-assisted operations 3M Cubitron II Fibre Disc 982C helps reduce downtime in the cell by lasting exceptionally long and maintaining a high cut-rate through the entire life of the disc. This 4.5 inch grinding disc can be used with either pneumatic or electric tools. 3M 982C fibre disc is optimized for use on carbon steel. For stainless steel consider using 3M[TM] Cubitron II Fibre Disc 987C. CUTS FAST - 3M Precision-Shaped Grain cuts exceptionally fast with less pressure to boost productivity    LASTS LONG - Maintains sharp cutting edges throughout the life of the disc, reducing changeouts    DURABLE RESIN BOND - Resin bond and stiff fiber backing improve durability and tear resistance in high-pressure grinding    ROBOT READY - Cutting speed and durability reduce changeouts and downtime in robotic and pressure-assisted applications    OPTIMIZED FOR CARBON STEEL - Quickly bevels and grinds welds on carbon steel and mild steel    WORKS WITH THE TOOLS YOU HAVE Designed for use with pneumatic or electric angle grinder    FASTER DISC CHANGES - Save time changing discs with built-in TN quick change nut",https://img1.fastenal.com/infp360pmm/derivates/3/001/520/0826358.jpg,3M,7000119173,12.09,"4-1/2"" Dia x TN Arbor 36 Grit Extra Coarse Ceramic Brown Fiber Disc",https://www.fastenal.com/product/details/0826358
69819c66c0a43de9049e43e6,99406130,CUBITRON II,"To save time and increase throughput 3M[TM] Cubitron[TM] II Roloc[TM] Durable Edge Disc 984F combines the convenience of the 3M[TM] Roloc[TM] Quick-Change Attachment System with 3M proprietary Precision-Shaped Grain (PSG) technology delivering outstanding cut rates and disc life. For long life and durability the disc is constructed with a laminated 2-ply polyester backing for wear-resistance in edge work.Because PSG contributes to an exceptionally high cut-rate with less pressure operators can finish tough tasks faster and with less fatigue. A grinding aid incorporated on the disc makes this an outstanding product for all types of metal—it helps keep the disc cooler on stainless steel and heat-sensitive metals such as nickel alloys and titanium thereby reducing metal discoloration/oxidation and the chance of heat-related stress cracks.3M[TM] Cubitron[TM] II products have raised the bar for high-performing abrasives. 3M Precision-Shaped Grain outcuts and outlasts conventional ceramic industrial abrasives and requires less grinding force to achieve superior performance. The result is that operators can grind faster and complete more parts per disc with less muscle-work and fatigue.To create PSG engineers started with 3M[TM] Ceramic Abrasive Grain and used proprietary technology to form the grains into triangular structures and electrostatically orient them on the backing to form sharp peaks that maximize cutting potential. These peaks slice cleanly through metal rather than gouging or plowing as traditional abrasives do and continuously self-sharpen as the points break off. This generates a super-fast cut and lessens heat build-up due to friction reducing heat-related stress cracks and discoloration.PSG also wears evenly and because the abrasive itself stays cooler and sharper Cubitron[TM] II products last significantly longer than their conventional ceramic counterparts ensuring extended high performance in production applications.3M[TM] Cubitron[TM] II Roloc[TM] Durable Edge Disc 984F is available for use with the following Roloc attachment systems: TR TSM and TS. Please select discs with the attachment design made for your system. 3M Precision-Shaped Grain (PSG) maintains super-sharp points that cut exceptionally fast with less pressure     Disc life is significantly longer, completing more parts per disc and requiring fewer disc changes     Grinding aid incorporated on the disc minimizes grinding temperatures for stainless steel and other heat-sensitive alloys     Roloc[TM] quick attachment system provides for easy disc changes between grades or applications     Backing supports medium to high pressure grinding applications and 2-ply construction provides added durability for edge work Deburring, Deburring Edges, Grinding, Parting Line Removal, Prepping Metal Prior to Paint, Right Angle Grinding, Weld Cleaning, Weld Removal ; Finishing",https://img1.fastenal.com/infp360pmm/derivates/3/001/113/509/99406128_Primary_eng.jpg,3M,7000045167,155.50,"3"" Dia x 3-TR Arbor 36 Grit Ceramic Orange Fiber Disc",https://www.fastenal.com/product/details/99406130
69819c67c0a43de9049e43e7,99330067,,Proprietary grain mix that provides excellent cut for mild and stainless steel applications. Available in both S and R quick change feature. Industry leading performance when compared to other premium quick-loks. Excellent performance when compared to other premium ceramic quick-loks at an excellent cost position. Industry leading performance for difficult weld removal and deburring quick-lok applications. Designed for mild and stainless steel.,https://img4.fastenal.com/infp360pmm/derivates/3/001/360/574/99330051.jpg,ARC ABRASIVES,71-31650,144.00,"2"" Dia x 3-TR Arbor 36 Grit Coarse Ceramic Yellow Sanding Disc",https://www.fastenal.com/product/details/99330067
69819c67c0a43de9049e43e8,0821232,ROLOC,3M[TM] Roloc[TM] Disc 777F is resin-bonded to withstand high heat and pressure. A grinding aid on the 777F disc reduces grinding temperatures to protect heat-sensitive alloys such as stainless steel and nickel alloys.3M[TM] Ceramic Abrasive Grain is a ceramic mineral designed to enhance toughness and hardness of the grain. For increased performance 3M[TM] Roloc[TM] Disc 777F products feature aluminum oxide mineral blended with 3M[TM] Ceramic Abrasive Grain which is one of the hardest longest-lasting minerals available. Perfect for moderate to heavy stock removal ceramic abrasives are engineered to cut fast and handle intense heat and stress applications. Ceramic aluminum oxide blends surpass aluminum oxide abrasives in cut-rate and durability making them an excellent choice for difficult grinding applications.3M[TM] Roloc[TM] Disc 777F is available for use with the following Roloc attachment systems: TSM TR TP and TS. Please select discs with the attachment design made for your system. Heat-resistant resin coating bonds abrasive to backing for durability under pressure heat and water    Grinding aid reduces grinding temperatures for processes involving heat-sensitive alloys such as stainless steel nickel alloys and titanium    Polyester backing is extremely tough to support medium-pressure applications while maintaining consistent performance in both wet and dry applications    3M[TM] Roloc[TM] attachment system enables efficient and secure attachment and removal of the disc    A blend of ceramic and aluminum oxide mineral self-sharpens and offers improved durability and cut-rate over aluminum oxide,https://img0.fastenal.com/infp360pmm/derivates/3/001/114/149/0821225_Primary_eng.jpg,3M,7000000549,122.00,"2"" Dia x 3-TR Arbor 36 Grit Ceramic Brown Fiber Disc",https://www.fastenal.com/product/details/0821232
69819c68c0a43de9049e43e9,0898738,FASTENAL,,https://img0.fastenal.com/infp360pmm/derivates/3/255/332/$v2/0898729_primary_en.jpg,FASTENAL BY NORTON,,60.00,"3"" Dia x 3-TR Arbor 50 Grit Coarse Aluminum Oxide Brown Fiber Disc",https://www.fastenal.com/product/details/0898738
69819c69c0a43de9049e43ea,0826360,CUBITRON II,"Boost productivity in your shop with the fast-cutting long-lasting 3M Cubitron II Fibre Disc 982C. This ceramic grinding disc uses 36+ grit 3M Precision-Shaped Grain to generate up to twice the cut-rate of other fibre discs. This ceramic grain lasts exceptionally long continuously fracturing into super-sharp points and edges that slice cleanly through metal. By grinding faster than other discs this 3M fibre disc allows you to complete more parts and boost productivity. The built-in tinnerman nut (TN) quick change attachment allows for easy screw-on disc changes. A stiff fiber backing and strong resin bond mean this resin fibre disc is durable enough for heavyweight applications like high-pressure weld grinding and beveling. With durability comes longer abrasive life reducing the amount of time spent changing out abrasives and further boosting productivity. All of these metal grinding productivity gains come with less grinding pressure exerted by the operator. In robotic or pressure-assisted operations 3M Cubitron II Fibre Disc 982C helps reduce downtime in the cell by lasting exceptionally long and maintaining a high cut-rate through the entire life of the disc. This 5 inch grinding disc can be used with either pneumatic or electric tools. 3M 982C fibre disc is optimized for use on carbon steel. For stainless steel consider using 3M[TM] Cubitron II Fibre Disc 987C. CUTS FAST - 3M Precision-Shaped Grain cuts exceptionally fast with less pressure to boost productivity    LASTS LONG - Maintains sharp cutting edges throughout the life of the disc, reducing changeouts    DURABLE RESIN BOND - Resin bond and stiff fiber backing improve durability and tear resistance in high-pressure grinding    ROBOT READY - Cutting speed and durability reduce changeouts and downtime in robotic and pressure-assisted applications    OPTIMIZED FOR CARBON STEEL - Quickly bevels and grinds welds on carbon steel and mild steel    WORKS WITH THE TOOLS YOU HAVE Designed for use with pneumatic or electric angle grinder    FASTER DISC CHANGES - Save time changing discs with built-in TN quick change nut",https://img1.fastenal.com/infp360pmm/derivates/3/001/520/0826358.jpg,3M,7000119161,9.30,"5"" Dia x TN Arbor 36 Grit Extra Coarse Ceramic Brown Fiber Disc",https://www.fastenal.com/product/details/0826360
69819c69c0a43de9049e43eb,0808542,,"Create a clean surface on 300 and 400 Series stainless steel and other tough metals by using the Blaze R980P coarse grit TR (Type III) quick-change cloth disc on a right-angle grinder. Featuring a self-lubricating grain treatment that delivers fast cut rates and an improved resin bond system to ensure durability, this coarse-grit disc is ideal for stock removal, deburring and weld blending tasks. The 100% ceramic grain consistently exposes sharp or uneven areas, cutting down on time and labor. Our 100% ceramic grain constantly exposes sharper edges to deliver highest productivity at lowest overall costs vs. competitive lower-ratio ceramic discs  Improved resin bond system maximizes grain retention for longer life  Advanced self-lubricating grain treatment provides coolest cut and significantly faster cut rates; excels on hard-to-grind materials like 300 and 400 Series Stainless and exotic alloys  Coarse grit provides the fastest stock removal, weld blending, and deburring rates Stock Removal,Blending,Deburring",https://img3.fastenal.com/infp360pmm/derivates/3/001/200/528/0808535.jpg,NORTON,66261162324,67.00,"2"" Dia x 3-TR Arbor 80 Grit Medium Ceramic Orange Fiber Disc",https://www.fastenal.com/product/details/0808542
69819c6ac0a43de9049e43ec,99330073,,Proprietary grain mix that provides excellent cut for mild and stainless steel applications. Available in both S and R quick change feature. Industry leading performance when compared to other premium quick-loks. Excellent performance when compared to other premium ceramic quick-loks at an excellent cost position. Industry leading performance for difficult weld removal and deburring quick-lok applications. Designed for mild and stainless steel.,https://img4.fastenal.com/infp360pmm/derivates/3/001/360/574/99330051.jpg,ARC ABRASIVES,71-31656,87.36,"2"" Dia x 3-TR Arbor 120 Grit Medium Ceramic Yellow Sanding Disc",https://www.fastenal.com/product/details/99330073
69819c6bc0a43de9049e43ed,99330079,,Proprietary grain mix that provides excellent cut for mild and stainless steel applications. Available in both S and R quick change feature. Industry leading performance when compared to other premium quick-loks. Excellent performance when compared to other premium ceramic quick-loks at an excellent cost position. Industry leading performance for difficult weld removal and deburring quick-lok applications. Designed for mild and stainless steel.,https://img4.fastenal.com/infp360pmm/derivates/3/001/360/574/99330051.jpg,ARC ABRASIVES,71-31666,72.00,"3"" Dia x 3-TR Arbor 80 Grit Coarse Ceramic Yellow Sanding Disc",https://www.fastenal.com/product/details/99330079
69819c6cc0a43de9049e43ee,0200053,,"Strong abrasive disc laminated to a cloth backing with two styles of lock-on attachments.  Attaches to locking style backup pad.  Stock removal, finishing, deburring and blending of metal and other materials.  Two attachment styles: Type 2 metal button replaces Standard Socatt and Type 3 plastic button replaces 3M Roloc.",https://img2.fastenal.com/infp360pmm/derivates/3/001/494/0200041.jpg,SIA ABRASIVES,2016.5228.0120,135.50,"3"" Dia x 3-TR Arbor 120 Grit Fine Aluminum Oxide Maroon Fiber Disc",https://www.fastenal.com/product/details/0200053
69819c6cc0a43de9049e43ef,0822903,,"Simplify jobs such as weld blending and deburring by fitting the BlueFire R884P coarse grit TR (Type III) quick-change cloth disc onto your right-angle grinder. Featuring a premium self-sharpening zirconia plus grain that lasts up to 30 percent longer than competitors' discs, the BlueFire R884P delivers an aggressive cut to quickly smooth away imperfections on hard carbon steel, wood, fiberglass and other surfaces. The Y-weight polyester waterproof backing can handle even high-pressure alloys, while the semi-open coat is ideal for use on soft metals, including bronze and aluminum. Premium, versatile, self-sharpening zirconia plus grain provides aggressive cut and up to 30% longer life vs. competitive zirconia discs  Semi-open coat minimizes loading on soft metals (aluminum, brass, and bronze) and wood, as well as stainless and carbon steels   Durable Y-weight, polyester waterproof backing stands up to demanding applications: high-pressure and hard-to-grind exotic alloys  Coarse grit excels at stock removal, weld blending, and deburring Stock Removal,Blending,Deburring",https://img1.fastenal.com/infp360pmm/derivates/3/001/200/646/0822872.jpg,NORTON,66261138672,2.79,"2"" Dia x 3-TR Arbor 24 Grit Coarse Aluminum Oxide Blue Fiber Disc",https://www.fastenal.com/product/details/0822903
69819c6dc0a43de9049e43f0,99330078,,Proprietary grain mix that provides excellent cut for mild and stainless steel applications. Available in both S and R quick change feature. Industry leading performance when compared to other premium quick-loks. Excellent performance when compared to other premium ceramic quick-loks at an excellent cost position. Industry leading performance for difficult weld removal and deburring quick-lok applications. Designed for mild and stainless steel.,https://img4.fastenal.com/infp360pmm/derivates/3/001/360/574/99330051.jpg,ARC ABRASIVES,71-31665,69.50,"3"" Dia x 3-TR Arbor 60 Grit Coarse Ceramic Yellow Sanding Disc",https://www.fastenal.com/product/details/99330078
69819c6ec0a43de9049e43f1,0826363,CUBITRON II,Raising the Bar in AbrasivesThis premium fibre disc raises the bar in speed and stock removal. With 3M Precision-Shaped Grain 3M engineers developed a process for generating triangular shaped ceramic grains that are electrostatically oriented on the backing to form sharp peaks and maximize cutting potential. These peaks act like individual cutting tools that slice through metal and continuously fracture into new sharp cutting edges. The grains wear evenly and self-sharpen reducing heat due to friction to deliver up to twice the life of other fibre discs with less grinding pressure. The result is that 3M Cubitron[TM] II Fibre Disc 982C out-cuts and outlasts every conventional ceramic industrial abrasive disc on the market maximizing productivity and helping reduce your overall abrasive spend.Ideal for Robotic Weld GrindingIn medium and high-pressure applications like robotic weld grinding it's important to choose a high-performance abrasive that cuts fast and lasts long. The self-fracturing mineral in 3M[TM] Cubitron[TM] II Fibre Disc 982C will keep your robot grinding welds long after other abrasives call it quits reducing downtime and maximizing efficiency.Curious about robotic material removal? The dedicated team of 3M robotics application engineers are ready to partner with you on your automation journey from idea to implementation.Choose Your Grit3M[TM] Cubitron[TM] II Fibre Disc 982C comes in a range of grits to suit your application needs — from coarse grinding large welds to blending and deburring.Your Total Solution SupplierCombined with 3M power tools and application engineering expertise 3M[TM] Cubitron[TM] II Fibre Disc 982C is part of a complete abrasive solution. With the 3M abrasive solution you’ll have the right abrasives the right tools and industry-leading application engineers to help you take your shop to the next level. Stiff fiber backing and a strong resin bond provide durability and tear-resistance for heavyweight applications such as high-pressure weld grinding and beveling    Triangular shaped ceramic grain lasts up to two times longer than other ceramic abrasives—it wears evenly runs cool and optimizes mineral breakdown    Reduces changeouts and downtime in manual robotic and pressure-assisted applications    Disc life is significantly longer completing more parts per disc and requiring fewer disc changes    3M Precision-Shaped Grain maintains super-sharp points that cut exceptionally fast with less pressure,https://img1.fastenal.com/infp360pmm/derivates/3/001/520/0826358.jpg,3M,7000119162,9.85,"7"" Dia x NH Arbor 36 Grit Extra Coarse Ceramic Brown Fiber Disc",https://www.fastenal.com/product/details/0826363
69819c6ec0a43de9049e43f2,0808545,,"Create a clean surface on 300 and 400 Series stainless steel and other tough metals by using the Blaze R980P coarse grit TR (Type III) quick-change cloth disc on a right-angle grinder. Featuring a self-lubricating grain treatment that delivers fast cut rates and an improved resin bond system to ensure durability, this coarse-grit disc is ideal for stock removal, deburring and weld blending tasks. The 100% ceramic grain consistently exposes sharp or uneven areas, cutting down on time and labor. Our 100% ceramic grain constantly exposes sharper edges to deliver highest productivity at lowest overall costs vs. competitive lower-ratio ceramic discs  Improved resin bond system maximizes grain retention for longer life  Advanced self-lubricating grain treatment provides coolest cut and significantly faster cut rates; excels on hard-to-grind materials like 300 and 400 Series Stainless and exotic alloys  Coarse grit provides the fastest stock removal, weld blending, and deburring rates Stock Removal,Blending,Deburring",https://img2.fastenal.com/infp360pmm/derivates/3/001/258/007/0808490.jpg,NORTON,66261162332,3.20,"3"" Dia x 3-TR Arbor 60 Grit Medium Ceramic Orange Fiber Disc",https://www.fastenal.com/product/details/0808545
69819c6fc0a43de9049e43f3,0821339,ROLOC,3M[TM] Roloc[TM] Disc 777F is resin-bonded to withstand high heat and pressure. A grinding aid on the 777F disc reduces grinding temperatures to protect heat-sensitive alloys such as stainless steel and nickel alloys.3M[TM] Ceramic Abrasive Grain is a ceramic mineral designed to enhance toughness and hardness of the grain. For increased performance 3M[TM] Roloc[TM] Disc 777F products feature aluminum oxide mineral blended with 3M[TM] Ceramic Abrasive Grain which is one of the hardest longest-lasting minerals available. Perfect for moderate to heavy stock removal ceramic abrasives are engineered to cut fast and handle intense heat and stress applications. Ceramic aluminum oxide blends surpass aluminum oxide abrasives in cut-rate and durability making them an excellent choice for difficult grinding applications.3M[TM] Roloc[TM] Disc 777F is available for use with the following Roloc attachment systems: TSM TR TP and TS. Please select discs with the attachment design made for your system. Heat-resistant resin coating bonds abrasive to backing for durability under pressure heat and water    Grinding aid reduces grinding temperatures for processes involving heat-sensitive alloys such as stainless steel nickel alloys and titanium    Polyester backing is extremely tough to support medium-pressure applications while maintaining consistent performance in both wet and dry applications    3M[TM] Roloc[TM] attachment system enables efficient and secure attachment and removal of the disc    A blend of ceramic and aluminum oxide mineral self-sharpens and offers improved durability and cut-rate over aluminum oxide,https://img3.fastenal.com/infp360pmm/derivates/3/001/114/150/0821336_Primary_eng.jpg,3M,7000000557,153.50,"3"" Dia x 3-TR Arbor 120 Grit Ceramic White Fiber Disc",https://www.fastenal.com/product/details/0821339
69819c70c0a43de9049e43f4,0200051,,"Strong abrasive disc laminated to a cloth backing with two styles of lock-on attachments.  Attaches to locking style backup pad.  Stock removal, finishing, deburring and blending of metal and other materials.  Two attachment styles: Type 2 metal button replaces Standard Socatt and Type 3 plastic button replaces 3M Roloc.",https://img2.fastenal.com/infp360pmm/derivates/3/001/494/0200041.jpg,SIA ABRASIVES,2016.5228.0060,131.00,"3"" Dia x 3-TR Arbor 60 Grit Medium Aluminum Oxide Maroon Fiber Disc",https://www.fastenal.com/product/details/0200051
69819c70c0a43de9049e43f5,0200050,,"Strong abrasive disc laminated to a cloth backing with two styles of lock-on attachments.  Attaches to locking style backup pad.  Stock removal, finishing, deburring and blending of metal and other materials.  Two attachment styles: Type 2 metal button replaces Standard Socatt and Type 3 plastic button replaces 3M Roloc.",https://img2.fastenal.com/infp360pmm/derivates/3/001/494/0200041.jpg,SIA ABRASIVES,2016.5228.0050,148.00,"3"" Dia x 3-TR Arbor 50 Grit Medium Aluminum Oxide Maroon Fiber Disc",https://www.fastenal.com/product/details/0200050
69819c71c0a43de9049e43f6,0808546,,"Create a clean surface on 300 and 400 Series stainless steel and other tough metals by using the Blaze R980P coarse grit TR (Type III) quick-change cloth disc on a right-angle grinder. Featuring a self-lubricating grain treatment that delivers fast cut rates and an improved resin bond system to ensure durability, this coarse-grit disc is ideal for stock removal, deburring and weld blending tasks. The 100% ceramic grain consistently exposes sharp or uneven areas, cutting down on time and labor. Our 100% ceramic grain constantly exposes sharper edges to deliver highest productivity at lowest overall costs vs. competitive lower-ratio ceramic discs  Improved resin bond system maximizes grain retention for longer life  Advanced self-lubricating grain treatment provides coolest cut and significantly faster cut rates; excels on hard-to-grind materials like 300 and 400 Series Stainless and exotic alloys  Coarse grit provides the fastest stock removal, weld blending, and deburring rates Stock Removal,Blending,Deburring",https://img2.fastenal.com/infp360pmm/derivates/3/001/258/007/0808490.jpg,NORTON,66261162334,79.50,"3"" Dia x 3-TR Arbor 80 Grit Medium Ceramic Orange Fiber Disc",https://www.fastenal.com/product/details/0808546
